variable,variable_en,variable_bm,sex,year,mean,median,recipients
masco_4,Clerical support workers,Pekerja sokongan perkeranian,female,2018,2243.0,2054.0,864600
masco_4,Clerical support workers,Pekerja sokongan perkeranian,female,2019,2415.0,2261.0,906800
masco_4,Clerical support workers,Pekerja sokongan perkeranian,female,2020,2237.0,2019.0,786700
masco_4,Clerical support workers,Pekerja sokongan perkeranian,female,2021,2231.5,1922.0,848000
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2010,1001.0,800.0,450300
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2011,1064.0,900.0,596700
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2012,1057.0,888.0,607000
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2013,1170.0,972.0,676300
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2014,1249.0,1000.0,743600
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2015,1314.0,1020.0,727200
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2016,1328.0,1050.0,714400
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2017,1566.0,1300.0,730000
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2018,1660.0,1353.0,740000
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2019,1766.0,1422.0,809600
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2020,1645.0,1238.0,898900
masco_5,Service and sales workers ,Pekerja perkhidmatan dan jualan,female,2021,1736.3,1471.0,1038300
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2010,487.0,432.0,19000
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2011,921.0,650.0,9300
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2012,921.0,600.0,7800
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2013,978.0,748.0,9100
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2014,893.0,830.0,7200
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2015,1109.0,910.0,7400
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2016,1218.0,1450.0,6100
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2017,1319.0,1450.0,6000
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2018,1589.0,1396.0,7800
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2019,1608.0,1436.0,7100
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2020,1434.0,1211.0,26100
masco_6,"Skilled agricultural, forestry, livestock and fishery workers","Pekerja mahir pertanian, perhutanan, penternakan dan perikanan",female,2021,1731.8,1530.0,8500
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2010,759.0,650.0,47900
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2011,921.0,830.0,60700
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2012,822.0,700.0,58100
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2013,897.0,810.0,61600
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2014,973.0,900.0,56200
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2015,1139.0,960.0,62100
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2016,1295.0,960.0,57500
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2017,1433.0,1200.0,59000
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2018,1332.0,1182.0,55200
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2019,1459.0,1283.0,46100
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2020,1538.0,1266.0,67300
masco_7,Craft and related trades workers,Pekerja kemahiran dan pekerja pertukangan yang berkaitan,female,2021,1914.7,1692.0,69700
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2010,960.0,850.0,265900
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2011,996.0,900.0,279100
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2012,1017.0,950.0,259000
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2013,1185.0,1040.0,244800
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2014,1300.0,1200.0,254900
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2015,1282.0,1196.0,230300
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2016,1350.0,1200.0,237000
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2017,1477.0,1300.0,248300
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2018,1591.0,1410.0,249500
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2019,1613.0,1463.0,287100
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2020,1658.0,1390.0,294400
masco_8,"Plant and machine-operators, and assemblers","Operator mesin dan loji, dan pemasang",female,2021,1753.4,1692.0,306300
masco_9,Elementary occupations,Pekerja asas,female,2010,770.0,600.0,143300
masco_9,Elementary occupations,Pekerja asas,female,2011,746.0,600.0,165400
masco_9,Elementary occupations,Pekerja asas,female,2012,793.0,600.0,200300
masco_9,Elementary occupations,Pekerja asas,female,2013,854.0,700.0,193400
masco_9,Elementary occupations,Pekerja asas,female,2014,920.0,800.0,209900
masco_9,Elementary occupations,Pekerja asas,female,2015,1001.0,900.0,208500
masco_9,Elementary occupations,Pekerja asas,female,2016,1041.0,900.0,199200
masco_9,Elementary occupations,Pekerja asas,female,2017,1298.0,1000.0,188000
masco_9,Elementary occupations,Pekerja asas,female,2018,1321.0,1123.0,186800
masco_9,Elementary occupations,Pekerja asas,female,2019,1444.0,1208.0,204100
masco_9,Elementary occupations,Pekerja asas,female,2020,1541.0,1211.0,218600
masco_9,Elementary occupations,Pekerja asas,female,2021,1665.2,1611.0,207700
