variable,variable_en,variable_bm,sex,year,mean,median,recipients
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2013,3562.0,2800.0,53300
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2014,5228.0,3500.0,53300
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2015,4376.0,3600.0,80900
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2016,5075.0,3690.0,76100
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2017,5892.0,3700.0,66000
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2018,6076.0,3781.0,64700
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2019,6127.0,3968.0,65500
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2020,5298.0,3254.0,51300
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,male,2021,5293.4,4015.0,46800
msic_c,Manufacturing,Pembuatan,male,2010,1900.0,1500.0,944500
msic_c,Manufacturing,Pembuatan,male,2011,1921.0,1500.0,1013000
msic_c,Manufacturing,Pembuatan,male,2012,2125.0,1600.0,1028099
msic_c,Manufacturing,Pembuatan,male,2013,2217.0,1800.0,953200
msic_c,Manufacturing,Pembuatan,male,2014,2396.0,1900.0,1038800
msic_c,Manufacturing,Pembuatan,male,2015,2414.0,1960.0,981700
msic_c,Manufacturing,Pembuatan,male,2016,2623.0,2000.0,984100
msic_c,Manufacturing,Pembuatan,male,2017,2676.0,2170.0,1052100
msic_c,Manufacturing,Pembuatan,male,2018,2839.0,2254.0,1007300
msic_c,Manufacturing,Pembuatan,male,2019,2904.0,2185.0,1059100
msic_c,Manufacturing,Pembuatan,male,2020,2714.0,2062.0,1111800
msic_c,Manufacturing,Pembuatan,male,2021,2724.4,2083.0,1176700
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2010,2658.0,2300.0,37300
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2011,2692.0,2428.0,40500
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2012,2694.0,2200.0,50100
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2013,2951.0,2227.0,39400
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2014,2868.0,2570.0,49600
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2015,2787.0,2550.0,45800
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2016,3421.0,3100.0,63500
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2017,4169.0,3150.0,48800
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2018,4276.0,3268.0,57200
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2019,4347.0,3593.0,60700
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2020,3668.0,2835.0,55000
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",male,2021,3427.1,3023.0,61800
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2010,1665.0,1450.0,43100
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2011,1791.0,1500.0,42700
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2012,1755.0,1500.0,47900
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2013,1725.0,1475.0,53000
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2014,1994.0,1700.0,56100
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2015,2161.0,1700.0,47300
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2016,2092.0,1650.0,48700
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2017,2353.0,1900.0,52600
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2018,2748.0,2211.0,55800
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2019,2878.0,2310.0,54900
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2020,2615.0,2062.0,51100
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",male,2021,2651.1,2067.0,52900
msic_f,Construction ,Pembinaan,male,2010,1587.0,1200.0,503500
msic_f,Construction ,Pembinaan,male,2011,1729.0,1250.0,550000
msic_f,Construction ,Pembinaan,male,2012,1787.0,1200.0,535900
msic_f,Construction ,Pembinaan,male,2013,1886.0,1400.0,555200
msic_f,Construction ,Pembinaan,male,2014,1999.0,1500.0,599200
msic_f,Construction ,Pembinaan,male,2015,2079.0,1500.0,578100
msic_f,Construction ,Pembinaan,male,2016,2236.0,1630.0,583800
msic_f,Construction ,Pembinaan,male,2017,2558.0,1800.0,578200
msic_f,Construction ,Pembinaan,male,2018,2756.0,2093.2991004184587,566300
msic_f,Construction ,Pembinaan,male,2019,2807.0,2070.0,579600
msic_f,Construction ,Pembinaan,male,2020,2500.0,1794.0,577800
msic_f,Construction ,Pembinaan,male,2021,2292.5,1702.0,566300
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2010,1551.0,1200.0,672300
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2011,1608.0,1200.0,734100
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2012,1650.0,1350.0,764600
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2013,1755.0,1500.0,783700
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2014,1903.0,1500.0,810100
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2015,1932.0,1500.0,786200
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2016,2045.0,1620.0,799600
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2017,2178.0,1684.0,818600
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2018,2336.0,1858.0,820100
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2019,2547.0,1982.0,875500
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2020,2143.0,1550.0,866900
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",male,2021,2181.7,1845.0,870300
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2010,1971.0,1500.0,339100
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2011,1871.0,1500.0,345400
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2012,2013.0,1500.0,372400
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2013,2073.0,1800.0,374500
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2014,2207.0,1800.0,380300
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2015,2434.0,1800.0,389100
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2016,2605.0,2000.0,373000
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2017,2751.0,2000.0,411500
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2018,2870.0,2174.0,416000
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2019,2993.0,2393.0,429800
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2020,2487.0,2062.0,458900
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,male,2021,2571.7,2180.0,402600
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2010,1247.0,1040.0,212900
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2011,1267.0,1000.0,229700
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2012,1441.0,1100.0,235100
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2013,1581.0,1200.0,220400
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2014,1614.0,1300.0,266200
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2015,1706.0,1325.0,283200
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2016,1711.0,1340.0,283700
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2017,1948.0,1635.0,303600
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2018,2191.0,1825.0,326900
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2019,2353.0,1850.0,342400
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2020,2024.0,1443.0,399000
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,male,2021,2133.4,1800.0,369500
msic_j,Information and communication,Maklumat dan Komunikasi,male,2010,3349.0,2615.0,92500
msic_j,Information and communication,Maklumat dan Komunikasi,male,2011,3355.0,2500.0,105900
msic_j,Information and communication,Maklumat dan Komunikasi,male,2012,3195.0,2500.0,102700
msic_j,Information and communication,Maklumat dan Komunikasi,male,2013,3526.0,3000.0,99200
msic_j,Information and communication,Maklumat dan Komunikasi,male,2014,3758.0,3000.0,111900
msic_j,Information and communication,Maklumat dan Komunikasi,male,2015,3856.0,3000.0,114900
msic_j,Information and communication,Maklumat dan Komunikasi,male,2016,4251.0,3450.0,111300
msic_j,Information and communication,Maklumat dan Komunikasi,male,2017,4829.0,3900.0,120000
msic_j,Information and communication,Maklumat dan Komunikasi,male,2018,5115.0,3936.0,111300
msic_j,Information and communication,Maklumat dan Komunikasi,male,2019,5177.0,4258.0,116500
msic_j,Information and communication,Maklumat dan Komunikasi,male,2020,4664.0,3821.0,105400
msic_j,Information and communication,Maklumat dan Komunikasi,male,2021,4597.0,3967.0,139300
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2010,3452.0,2650.0,127400
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2011,3359.0,2500.0,125300
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2012,3367.0,2500.0,122300
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2013,3548.0,3000.0,127000
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2014,4073.0,3000.0,115900
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2015,4012.0,3200.0,132200
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2016,4731.0,3500.0,119700
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2017,4913.0,3550.0,130400
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2018,5372.0,3954.0,127900
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2019,5515.0,4270.0,134200
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2020,4755.0,3609.0,147900
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,male,2021,4452.1,3824.0,150400
msic_l,Real estate activities ,Aktiviti hartanah,male,2010,3247.0,2950.0,21600
msic_l,Real estate activities ,Aktiviti hartanah,male,2011,3380.0,2500.0,21000
msic_l,Real estate activities ,Aktiviti hartanah,male,2012,3664.0,2800.0,26100
msic_l,Real estate activities ,Aktiviti hartanah,male,2013,3841.0,3000.0,28900
msic_l,Real estate activities ,Aktiviti hartanah,male,2014,4528.0,3000.0,28400
msic_l,Real estate activities ,Aktiviti hartanah,male,2015,4425.0,3200.0,27100
msic_l,Real estate activities ,Aktiviti hartanah,male,2016,4635.0,3500.0,27600
msic_l,Real estate activities ,Aktiviti hartanah,male,2017,5440.0,3500.0,34500
msic_l,Real estate activities ,Aktiviti hartanah,male,2018,6835.0,5169.0,33000
msic_l,Real estate activities ,Aktiviti hartanah,male,2019,6785.0,5443.0,37100
msic_l,Real estate activities ,Aktiviti hartanah,male,2020,3868.0,3170.0,36700
msic_l,Real estate activities ,Aktiviti hartanah,male,2021,3925.5,3589.0,41800
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2010,2598.0,2000.0,119000
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2011,2922.0,2000.0,139000
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2012,3262.0,2500.0,116500
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2013,3151.0,2400.0,114800
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2014,3474.0,3000.0,115100
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2015,3873.0,3000.0,126900
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2016,4103.0,3000.0,116200
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2017,4740.0,3200.0,122400
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2018,5475.0,3626.0,121600
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2019,5563.0,3995.0,140300
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2020,4667.0,3444.0,143100
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",male,2021,4748.0,3854.0,144800
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2010,1471.0,1100.0,150300
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2011,1398.0,1000.0,229400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2012,1286.0,1000.0,236900
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2013,1491.0,1200.0,248600
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2014,1602.0,1200.0,298700
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2015,1599.0,1200.0,286700
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2016,1771.0,1300.0,288200
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2017,1955.0,1470.0,307300
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2018,2221.0,1624.0,327400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2019,2294.0,1760.0,368600
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2020,2004.0,1443.0,361400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,male,2021,1991.2,1692.0,358500
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2010,2385.0,2076.0,551600
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2011,2512.0,2200.0,504700
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2012,2629.0,2300.0,465600
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2013,2972.0,2548.0,531700
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2014,3231.0,2875.0,515400
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2015,3279.0,2901.0,513799
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2016,3516.0,3065.0,507900
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2017,3750.0,3165.0,496300
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2018,3890.0,3413.0,494300
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2019,4175.0,3748.0,500400
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2020,4213.0,3850.0,489200
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,male,2021,4327.0,3902.0,520100
msic_p,Education ,Pendidikan,male,2010,3244.0,3150.0,238700
msic_p,Education ,Pendidikan,male,2011,3269.0,3134.0,240500
msic_p,Education ,Pendidikan,male,2012,3496.0,3345.0,240000
msic_p,Education ,Pendidikan,male,2013,3773.0,3619.0,239600
msic_p,Education ,Pendidikan,male,2014,4200.0,4010.0,265000
msic_p,Education ,Pendidikan,male,2015,4452.0,4368.0,281800
msic_p,Education ,Pendidikan,male,2016,4720.0,4480.0,276400
msic_p,Education ,Pendidikan,male,2017,5008.0,4900.0,258000
msic_p,Education ,Pendidikan,male,2018,5317.0,4966.0,306600
msic_p,Education ,Pendidikan,male,2019,5753.0,5408.0,298200
msic_p,Education ,Pendidikan,male,2020,5944.0,5549.0,268300
msic_p,Education ,Pendidikan,male,2021,6375.3,6188.0,356000
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2010,2735.0,2066.0,71700
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2011,2667.0,2030.0,81200
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2012,2838.0,2026.0,81700
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2013,2908.0,2263.0,84900
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2014,3421.0,2500.0,82000
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2015,3652.0,2550.0,90400
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2016,3476.0,2765.0,100300
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2017,4273.0,3087.0,100500
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2018,4657.0,3416.0,101100
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2019,4620.0,3772.0,96100
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2020,4761.0,3887.0,134500
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,male,2021,5192.8,4536.0,168000
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2010,1562.0,1340.0,39700
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2011,1635.0,1308.0,37500
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2012,1678.0,1250.0,42600
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2013,1661.0,1300.0,42600
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2014,1911.0,1500.0,48000
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2015,2013.0,1800.0,35300
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2016,2212.0,1700.0,42900
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2017,2500.0,1700.0,35000
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2018,2946.0,1869.0,39300
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2019,3067.0,2177.0,37300
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2020,2901.0,2113.0,21100
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",male,2021,3132.0,2705.0,18900
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2010,1491.0,1200.0,46300
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2011,1537.0,1200.0,43900
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2012,1513.0,1200.0,55600
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2013,1678.0,1300.0,49100
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2014,1821.0,1500.0,53400
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2015,2000.0,1700.0,50500
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2016,1960.0,1682.0,57100
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2017,2345.0,2000.0,58500
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2018,2420.0,2112.0,58200
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2019,2498.0,2131.0,60600
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2020,2205.0,1765.0,76200
msic_s,Other service activities,Aktiviti perkhidmatan lain,male,2021,2022.7,1781.0,87100
overall,Overall,Keseluruhan,female,2010,1825.0,1498.0,2716600
overall,Overall,Keseluruhan,female,2011,1838.0,1467.0,2953900
overall,Overall,Keseluruhan,female,2012,1935.0,1500.0,3037900
overall,Overall,Keseluruhan,female,2013,2072.0,1600.0,3118900
overall,Overall,Keseluruhan,female,2014,2259.0,1700.0,3321800
overall,Overall,Keseluruhan,female,2015,2380.0,1855.0,3299200
overall,Overall,Keseluruhan,female,2016,2532.0,2000.0,3389700
overall,Overall,Keseluruhan,female,2017,2772.0,2145.0,3525900
overall,Overall,Keseluruhan,female,2018,2959.0,2227.0,3551400
overall,Overall,Keseluruhan,female,2019,3108.0,2370.0,3759300
overall,Overall,Keseluruhan,female,2020,2889.0,2019.0,3839600
overall,Overall,Keseluruhan,female,2021,2968.1,2145.0,3978000
msic_a,Agriculture,Pertanian,female,2010,927.0,598.0,45700
msic_a,Agriculture,Pertanian,female,2011,963.0,630.0,34900
msic_a,Agriculture,Pertanian,female,2012,1068.0,700.0,38500
msic_a,Agriculture,Pertanian,female,2013,1268.0,800.0,48300
msic_a,Agriculture,Pertanian,female,2014,984.0,848.0,55200
msic_a,Agriculture,Pertanian,female,2015,1125.0,946.0,48600
msic_a,Agriculture,Pertanian,female,2016,1401.0,1200.0,38100
msic_a,Agriculture,Pertanian,female,2017,1475.0,1250.0,41200
msic_a,Agriculture,Pertanian,female,2018,1486.0,1113.0,42500
msic_a,Agriculture,Pertanian,female,2019,1638.0,1265.0,45100
msic_a,Agriculture,Pertanian,female,2020,1505.0,1211.0,50900
msic_a,Agriculture,Pertanian,female,2021,1797.9,1250.0,52000
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2010,3345.0,3500.0,10100
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2011,4280.0,3900.0,13500
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2012,3159.0,2800.0,16300
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2013,3546.0,3000.0,15000
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2014,4357.0,2900.0,17200
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2015,3773.0,3600.0,12600
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2016,4506.0,3600.0,23700
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2017,4969.0,3650.0,16600
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2018,5795.0,3375.0,17300
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2019,6260.0,5133.0,16800
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2020,4439.0,3716.0,19200
msic_b,Mining and quarrying ,Perlombongan dan pengkuarian,female,2021,4467.7,3807.0,20800
msic_c,Manufacturing,Pembuatan,female,2010,1322.0,1000.0,535800
msic_c,Manufacturing,Pembuatan,female,2011,1346.0,1090.0,593600
msic_c,Manufacturing,Pembuatan,female,2012,1445.0,1100.0,566500
msic_c,Manufacturing,Pembuatan,female,2013,1537.0,1200.0,544600
msic_c,Manufacturing,Pembuatan,female,2014,1720.0,1400.0,579100
msic_c,Manufacturing,Pembuatan,female,2015,1769.0,1310.0,532400
msic_c,Manufacturing,Pembuatan,female,2016,1876.0,1500.0,573300
msic_c,Manufacturing,Pembuatan,female,2017,2036.0,1600.0,602400
msic_c,Manufacturing,Pembuatan,female,2018,2091.0,1626.0,582800
msic_c,Manufacturing,Pembuatan,female,2019,2136.0,1672.0,635200
msic_c,Manufacturing,Pembuatan,female,2020,2252.0,1638.0,659100
msic_c,Manufacturing,Pembuatan,female,2021,2414.2,1863.0,722900
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2010,4015.0,2540.0,9700
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2011,2776.0,2300.0,8300
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2012,2640.0,2000.0,10400
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2013,2894.0,3000.0,9500
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2014,2864.0,2500.0,13700
